SF_Version 0.9.3
03-Sep-2024 23:12:15
Temp(K) Pressure(MPa) Temp(K) Pressure(MPa)  Points 
201.9335 670.8401 249.4176 355.5042 1107.0000
###########################################################
D H (J/kg)  D S (J/(K*kg)
54281.8818 243.9011
54295.5948 243.9155
54306.0969 243.9265
54327.4146 243.9489
54330.3154 243.9519
54354.5371 243.9773
54359.2479 243.9823
54378.7622 244.0027
54391.0948 244.0157
54402.9905 244.0282
54422.9551 244.0491
54427.2223 244.0536
54451.4573 244.0791
54454.8290 244.0826
54475.6956 244.1045
54486.7164 244.1161
54499.9372 244.1300
54518.6173 244.1497
54524.1822 244.1555
54548.4304 244.1810
54550.5318 244.1832
54572.6820 244.2065
54582.4600 244.2168
54596.9369 244.2321
54614.4017 244.2505
54621.1951 244.2576
54645.4566 244.2832
54646.3570 244.2841
54669.7214 244.3087
54678.3260 244.3178
54693.9896 244.3343
54710.3086 244.3515
54718.2610 244.3599
54742.3047 244.3853
54742.5358 244.3855
54766.8139 244.4112
54774.3147 244.4191
54791.0953 244.4368
54806.3383 244.4529
54815.3800 244.4624
54838.3755 244.4867
54839.6680 244.4881
54863.9593 244.5138
54870.4266 244.5206
54888.2540 244.5395
54902.4914 244.5545
54912.5519 244.5652
54934.5698 244.5885
54936.8532 244.5909
54961.1578 244.6166
54966.6621 244.6224
54985.4657 244.6424
54998.7681 244.6564
55009.7769 244.6681
55030.8879 244.6905
55034.0914 244.6939
55058.4092 244.7196
55063.0215 244.7245
55082.7304 244.7454
55095.1690 244.7586
55107.0548 244.7712
55127.3302 244.7928
55131.3826 244.7971
55155.7137 244.8229
55159.5054 244.8269
55180.0481 244.8487
55191.6944 244.8611
55204.3858 244.8746
55223.8973 244.8953
55228.7269 244.9005
55253.0712 244.9263
55256.1140 244.9296
55277.4188 244.9522
55288.3448 244.9639
55301.7698 244.9782
55320.5894 244.9982
55326.1241 245.0041
55350.4817 245.0300
55352.8479 245.0325
55374.8426 245.0560
55385.1205 245.0669
55399.2069 245.0819
55417.4070 245.1013
55423.5744 245.1079
55447.9453 245.1339
55449.7075 245.1358
55472.3195 245.1599
55482.0220 245.1702
55496.6969 245.1859
55514.3506 245.2047
55521.0778 245.2119
55545.4619 245.2379
